"","tractid","mhmval00","mhmval12","hinc00","hu00","vac00","own00","rent00","h30old00","empclf00","clf00","unemp00","prof00","dpov00","npov00","ag25up00","hs00","col00","pop00.x","nhwht00","nhblk00","hisp00","asian00","cbsa","cbsaname","mar00","ag15up00","ag18cv00","wds00","p.white","p.black","p.hisp","p.asian","p.hs","p.col","p.prof","p.unemp","p.vacant","pov.rate","p.mar","mhv.00","mhv.10","mhv.change","mhv.growth"
"336","6073013802",114800,160000,41895,964,30,416,518,420,1224,1347,123,362,3131,314,1862,895,212,3093,1281,388,1042,300,"41740","San Diego-Carlsbad-San Marcos, CA",986,2214,2034,510,41.4161008729389,12.5444552214678,33.688975105076,9.69932104752667,59.4522019334049,11.3856068743287,29.5751633986928,9.13140311804009,3.11203319502075,10.0287448099649,44.5347786811201,147925.54,160000,12074.46,8.16252555170662
"337","6073013903",160998.1386,295000,51342.1669,1266.387428,11.00706886,864.263723,391.1166362,521.020391,1612.550828,1717.574209,105.0233816,430.1729153,3960.260705,450.0568228,2663.747668,1389.266442,391.1704684,4124.262608,1845.270792,506.3183707,1151.300427,571.3548026,"41740","San Diego-Carlsbad-San Marcos, CA",1759.522008,3215.908077,2926.792256,614.1568744,44.7418355082592,12.2765793263958,27.9153035688556,13.853501993101,66.8395483471898,14.6849670897581,26.6765492182055,6.11463429351017,0.869170730586248,11.3643231172075,54.7130690887593,207454.15149303,295000,87545.84850697,42.200094756798
"338","6073013905",180100,357800,62389,980,12,798,170,139,1599,1687,88,569,3094,271,1922,693,438,3110,1527,446,759,289,"41740","San Diego-Carlsbad-San Marcos, CA",1305,2372,2076,441,49.0996784565916,14.3408360128617,24.4051446945338,9.29260450160772,58.8449531737773,22.7887617065557,35.5847404627892,5.21636040308239,1.22448979591837,8.75888817065288,55.0168634064081,232067.855,357800,125732.145,54.1790438835228
"339","6073013906",154300,248000,45238,1592,57,869,666,569,1904,2115,211,581,4554,653,2815,1265,400,4588,2144,769,1126,468,"41740","San Diego-Carlsbad-San Marcos, CA",1806,3341,3086,701,46.7306015693112,16.7611159546643,24.5422842197036,10.2005231037489,59.1474245115453,14.2095914742451,30.5147058823529,9.97635933806147,3.58040201005025,14.3390425999122,54.0556719545046,198823.265,248000,49176.735,24.7338936919681
"340","6073013907",143500,197900,27633,1263,46,405,812,416,1566,1744,178,233,3948,482,2020,1211,165,3905,953,895,1577,401,"41740","San Diego-Carlsbad-San Marcos, CA",1227,2682,2423,647,24.404609475032,22.9193341869398,40.3841229193342,10.2688860435339,68.1188118811881,8.16831683168317,14.8786717752235,10.2064220183486,3.64212193190816,12.2087132725431,45.7494407158837,184906.925,197900,12993.075,7.02681903341369
"341","6073013908",142700,289800,40134,998,15,544,439,560,1059,1164,105,252,3232,536,1917,1166,148,3275,1099,306,1384,427,"41740","San Diego-Carlsbad-San Marcos, CA",1141,2344,2160,461,33.5572519083969,9.34351145038168,42.2595419847328,13.0381679389313,68.5446009389671,7.72039645279082,23.7960339943343,9.02061855670103,1.50300601202405,16.5841584158416,48.6774744027304,183876.085,289800,105923.915,57.6061400263117
"342","6073013909",134000,245300,45867,1256,36,977,243,600,2085,2182,97,404,4277,474,2408,1305,250,4315,1408,525,1863,450,"41740","San Diego-Carlsbad-San Marcos, CA",1746,3116,2872,430,32.630359212051,12.1668597914253,43.1749710312862,10.4287369640788,64.5764119601329,10.3820598006645,19.3764988009592,4.44546287809349,2.86624203821656,11.0825344867898,56.0333761232349,172665.7,245300,72634.3,42.066432418251
"343","6073014001",167700,316400,45256,1577,38,955,584,1077,1950,2254,304,602,4617,551,2974,1244,469,4632,2523,445,1200,367,"41740","San Diego-Carlsbad-San Marcos, CA",1950,3627,3345,736,54.4689119170984,9.60708117443869,25.9067357512953,7.92314335060449,57.5991930060525,15.7700067249496,30.8717948717949,13.4871339840284,2.40963855421687,11.9341563786008,53.7634408602151,216089.835,316400,100310.165,46.4205847535586
"344","6073014002",168000,339300,49481,1209,19,953,237,681,1929,1993,64,491,4218,325,2552,1180,399,4234,1839,508,1260,521,"41740","San Diego-Carlsbad-San Marcos, CA",1610,3168,2879,607,43.4341048653755,11.9981105337742,29.7590930562116,12.3051487954653,61.8730407523511,15.6347962382445,25.4536029030586,3.21123933768189,1.57154673283706,7.70507349454718,50.8207070707071,216476.4,339300,122823.6,56.7376397611933
"345","6073014101",149285.8691,280800,39698.97763,1196.716513,26.55339205,874.6063251,295.5567832,1025.486758,1526.496895,1621.57589,95.07897878,385.5803967,3549.575163,487.5286436,2231.112988,1169.70785,269.1304746,3527.480982,1879.255802,344.7671661,1044.196415,168.5698938,"41740","San Diego-Carlsbad-San Marcos, CA",1413.840279,2737.575691,2539.841301,515.3113899,53.274725266825,9.77374981918471,29.6017588848336,4.77876123670622,64.4897112938146,12.0626107260149,25.259166786579,5.86336904528101,2.21885398601498,13.7348449099456,51.6457054922029,192362.306628805,280800,88437.693371195,45.974544036764
"346","6073014102",157093.1058,283000,48137.47744,1088.283479,23.44660881,828.3936954,236.4432225,462.5132613,1538.503221,1626.42414,87.9210259,525.4196188,3728.424942,445.4713663,2157.887006,1046.292164,258.8695446,3764.519122,767.7442095,1386.232837,1061.80365,517.4301297,"41740","San Diego-Carlsbad-San Marcos, CA",1467.159679,2723.424406,2483.158856,559.688653,20.3942172856361,36.8236364878266,28.20555868065,13.7449196811385,60.4833202559263,11.9964365085018,34.1513499372778,5.4057870722455,2.15445784691545,11.9479773156179,53.8718708611,202422.32147859,283000,80577.67852141,39.8067159455696
"347","6073014200",162100.0005,294000,51652.0009,1942.727417,33.99522781,1431.799072,476.933075,1280.820313,2629.631104,2778.610107,148.9790955,772.8915405,5739.194624,230.9675903,3861.458008,1768.751831,746.8952026,5935.167124,2924.5896,726.8980103,1620.772583,561.9211426,"41740","San Diego-Carlsbad-San Marcos, CA",2360.668701,4555.36084,4183.413086,923.8703613,49.275606548194,12.2473048376455,27.3079518931504,9.46765492630802,65.1475952448063,19.3423106260023,29.3916336525049,5.36164088386079,1.7498712126324,4.02439027479825,51.8217718401425,208873.955644275,294000,85126.044355725,40.7547432580344
"348","6073014300",168997.797,295900,40804.33065,1285.272577,33.00476975,629.2008905,623.0669167,928.1797072,1527.368954,1658.389857,131.0209027,378.1084416,3485.805245,634.0324062,2223.541787,1038.248167,308.1047941,3518.832742,1756.410338,374.1019884,1117.227405,211.0788411,"41740","San Diego-Carlsbad-San Marcos, CA",1239.331217,2664.639146,2426.586959,718.1296249,49.9145730070054,10.6314228560739,31.7499434305309,5.99854714833729,60.5499284507038,13.8564876946025,24.7555406052859,7.90048866658016,2.56791985922843,18.1889796370422,46.5102833477625,217762.11132435,295900,78137.88867565,35.8822240473532
"349","6073014400",131800,205600,21808,1643,83,183,1377,594,1426,1614,188,396,3672,1073,2177,1111,208,3686,1332,825,1175,206,"41740","San Diego-Carlsbad-San Marcos, CA",995,2798,2602,784,36.1367335865437,22.3819858925665,31.8773738469886,5.58871405317417,60.5879650895728,9.55443270555811,27.7699859747546,11.6480793060719,5.05173463177115,29.2211328976035,35.5611150822016,169830.89,205600,35769.11,21.0616042817652
"350","6073014500",167900.0043,339900,40718.00027,1420.367432,34.95981598,692.2043457,693.203186,1033.811768,1601.159546,1700.045898,98.88633728,369.5751953,3378.11711,360.5855408,2320.333008,1050.792236,401.5384521,3480.000003,2147.531494,289.6670532,713.1802368,282.6750793,"41740","San Diego-Carlsbad-San Marcos, CA",1160.665894,2748.840332,2563.053955,736.1538696,61.7106750617437,8.32376588937606,20.4936849478503,8.12284709931938,62.5914764429365,17.3052079471172,23.0817220072334,5.81668632572413,2.46132199263212,10.6741574983468,42.2238381941785,216347.550540765,339900,123552.449459235,57.108319068283
"351","6073014601",186400,357500,35023,2076,63,685,1328,1293,2313,2527,214,594,4452,628,2974,1115,709,4478,2868,369,847,302,"41740","San Diego-Carlsbad-San Marcos, CA",1472,3652,3442,970,64.0464493077267,8.2402858418937,18.9146940598481,6.74408217954444,61.3315400134499,23.8399462004035,25.6809338521401,8.46853977047883,3.03468208092486,14.1060197663971,40.3066812705367,240185.72,357500,117314.28,48.8431535396859
"352","6073014602",259300,531900,51525,1639,42,922,675,1027,1873,1943,70,724,3933,121,2788,829,830,3947,2883,363,425,224,"41740","San Diego-Carlsbad-San Marcos, CA",1918,3218,2958,705,73.0428173296174,9.19685837344819,10.7676716493539,5.67519635165949,59.5050215208034,29.7704447632712,38.6545648691938,3.6026762738034,2.56253813300793,3.07653190948385,59.6022374145432,334121.015,531900,197778.985,59.1938178447111
"353","6073014700",181501.2872,361000,41897.24112,3189.561984,71.03476511,1911.922915,1206.60435,2521.293365,3733.544566,3979.537277,245.9927113,1446.939913,7361.181946,853.1616086,5077.701098,1684.431176,1214.238251,7361.319746,5281.14469,349.3784366,1158.522844,434.2158209,"41740","San Diego-Carlsbad-San Marcos, CA",2934.038479,6048.049186,5730.99026,1332.320804,71.7418190246345,4.74613858187379,15.7379774819525,5.89861377962755,57.0862555919592,23.9131494265833,38.7551263262462,6.18144005640382,2.22710094572033,11.5900084369413,48.512146458592,233873.48362156,361000,127126.51637844,54.3569601862811
"354","6073014803",188000,357100,33023,2543,64,663,1816,1185,2242,2359,117,877,4666,496,3551,1230,915,4732,3636,207,488,287,"41740","San Diego-Carlsbad-San Marcos, CA",1536,4118,3965,1387,76.8385460693153,4.37447168216399,10.312764158918,6.06508875739645,60.4055195719516,25.7673894677556,39.1168599464764,4.9597286986011,2.51671254423909,10.630090012859,37.2996600291404,242247.4,357100,114852.6,47.4112828455537
"355","6073014804",185220.7836,350500,42847.64806,2044.531917,53.57423951,1158.658518,832.2992359,854.3982132,1937.39317,2008.190634,70.79742547,825.6991875,4021.203334,391.2813517,3347.630825,939.4868825,1055.344791,4289.062002,3483.498018,157.8576328,389.3828664,183.6993302,"41740","San Diego-Carlsbad-San Marcos, CA",1674.372443,3728.412037,3600.207009,1214.043383,81.218178155868,3.6804698259524,9.07850868601176,4.28297213037118,59.5893567057234,31.5251246678313,42.619082191768,3.52543350573161,2.6203669927839,9.73045427451145,44.9084603950387,238666.24070778,350500,111833.75929222,46.8578040030169
"356","6073014805",154399.9957,298400,37298.0016,2270.025879,134.1320801,799.0440063,1336.849731,821.399353,2363.279541,2477.611084,114.3316345,858.4453125,4213.663599,503.9533997,3014.77832,837.3674316,989.3837891,4327.995233,3097.8125,254.2122345,627.8659058,258.0445862,"41740","San Diego-Carlsbad-San Marcos, CA",1470.34314,3758.891846,3574.939453,853.9742432,71.5761532355643,5.87367177675447,14.5070840423451,5.96221974165931,60.5932186980832,32.8177956746087,36.3243237884908,4.61459166203827,5.90883484372823,11.9599818034738,39.1163992005957,198952.114459235,298400,99447.885540765,49.9858399650946
"357","6073014806",155051.5189,219100,37196.49459,1308.742916,76.47234535,460.3670425,771.9035892,480.6463852,1370.119545,1439.046753,68.9272151,495.7963486,2442.737561,299.8939304,1736.747925,484.9409752,569.5166473,2507.557501,1786.773235,148.5639825,367.1395626,152.5934668,"41740","San Diego-Carlsbad-San Marcos, CA",847.4997826,2176.623528,2071.703255,490.1825609,71.2555239226795,5.92464908345087,14.6413217823953,6.08534267864831,60.7144886901189,32.7921305735834,36.1863569065428,4.78978288622705,5.84319077605613,12.2769607013056,38.936443151413,199791.634678595,219100,19308.365321405,9.66425113467157
"358","6073014901",214999.9996,464200,39792.99974,1926.750244,47.51820755,712.7731323,1166.458862,1312.407715,2169.432617,2296.147705,126.7152252,779.5249023,4114.8506,374.488739,2989.687256,778.3934937,826.477417,4241.00013,3232.369629,229.1056519,568.5214233,158.3940277,"41740","San Diego-Carlsbad-San Marcos, CA",1563.575317,3511.256104,3348.902344,838.9226685,76.2171546785593,5.40216092613041,13.4053620814202,3.7348272304816,53.6802271702228,27.6442766828317,35.932201636111,5.51860078182558,2.46623596898322,9.1009073087611,44.5303694942327,277038.24948458,464200,187161.75051542,67.5580902144841
"359","6073014902",214999.9912,376500,39792.99969,1479.249878,36.48179245,547.2269287,895.5411987,1007.592407,1665.567627,1762.852417,97.28478241,598.4751587,3159.149617,287.5112915,2295.312744,597.6065063,634.522644,3256.000093,2481.630615,175.8943634,436.4786072,121.6059799,"41740","San Diego-Carlsbad-San Marcos, CA",1200.424683,2695.743896,2571.0979,644.0773926,76.2171543033798,5.40216088378349,13.4053622460999,3.73482728582956,53.6802295687511,27.6442783519874,35.9322040725519,5.51860050630659,2.46623596138637,9.10090772380155,44.530368214177,277038.23866076,376500,99461.76133924,35.9018169549632
"360","6073015000",190400.0045,379800,44307.99932,2257.994385,64.94232178,1013.100159,1179.952026,1500.667114,2764.544678,2838.479004,73.9343338,1026.088623,5445.163703,434.6139832,3615.788574,1104.019409,935.1693726,5536.08295,4031.419434,301.7319946,743.3397827,352.6867371,"41740","San Diego-Carlsbad-San Marcos, CA",2087.14624,4479.021973,4229.243652,1015.098389,72.8207917115837,5.45027950854674,13.4271792784463,6.37069097925998,56.3967925631262,25.8634970895287,37.1160079692516,2.60471659983432,2.87610643371905,7.98165136817742,46.5982585613897,245339.925798475,379800,134460.074201525,54.805622755414
"361","6073015100",195500.0077,376700,49783.00156,1992.561768,50.78493118,1184.981689,756.7950439,1362.231079,2273.372559,2352.039307,78.66685486,960.930542,4580.601668,263.8824768,3287.07959,1030.635376,934.0444336,4580.601668,3746.135498,84.64155579,461.0475159,173.2662354,"41740","San Diego-Carlsbad-San Marcos, CA",1885.017212,3783.975342,3615.687988,1014.70282,81.7826078213793,1.84782615745229,10.0652173953668,3.7826086605704,59.7697669255401,28.4156318101199,42.2689425978947,3.3446233073519,2.54872556502851,5.76086933390166,49.8157900522598,251911.534921835,376700,124788.465078165,49.5366220990576
"362","6073015200",346293.4566,629600,78418.62423,1491.771538,33.99420728,1329.789268,127.9880095,1044.833751,1731.731383,1796.721966,64.9906141,1084.817167,3763.428534,105.9890693,2807.581807,521.9528775,1452.750686,3768.439435,3263.500735,80.99023016,246.9719068,113.9843596,"41740","San Diego-Carlsbad-San Marcos, CA",2130.658607,3116.538084,2978.556003,442.95158,86.6008540482222,2.14917160158632,6.5536918148719,3.02470987171378,70.3346758615038,51.7438417066933,62.6435010446421,3.61717702181195,2.27878106091068,2.81629020831567,68.3661983127558,446216.43350193,629600,183383.56649807,41.0974479489395
"363","6073015301",169100,279800,37805,1064,21,502,541,694,1324,1432,108,248,3152,472,1761,917,111,3164,1879,226,841,148,"41740","San Diego-Carlsbad-San Marcos, CA",1134,2294,2065,559,59.3868520859671,7.14285714285714,26.5802781289507,4.67762326169406,58.3759227711528,6.30323679727428,18.7311178247734,7.54189944134078,1.97368421052632,14.9746192893401,49.4333042720139,217893.805,279800,61906.195,28.4111771787178
"364","6073015302",218900.0074,431400,54483.00055,1449.915527,22.99865913,1171.931641,254.9851379,908.9470215,1625.905273,1698.901001,72.9957428,768.9552002,3743.78175,193.9886932,2931.829102,1069.937622,951.944519,3948.7698,3182.814453,123.992775,406.9762878,141.9917297,"41740","San Diego-Carlsbad-San Marcos, CA",1811.894409,3295.807861,3104.819092,763.9554443,80.6026842334542,3.14003553714375,10.306407018206,3.59584723576441,68.9631649955564,32.4693045154171,47.2939729619783,4.2966448755421,1.58620683079284,5.18162398756284,54.9757293330274,282063.60453527,431400,149336.39546473,52.9442271401082
"365","6073015403",334999.997,605800,77758.00229,881.0678711,17.83939552,829.5318604,33.6966362,557.9766235,1189.292969,1225.962891,36.66986847,521.3067627,2475.711552,88.20589447,1718.52832,414.2703857,790.8798218,2486.613404,2125.861084,55.50033951,159.5634766,98.1166687,"41740","San Diego-Carlsbad-San Marcos, CA",1494.5448,1989.092529,1870.163208,162.5367126,85.4922233017932,2.23196494560519,6.41689923907448,3.94579505371314,70.1268750403834,46.0207616363285,43.8333342824967,2.99110753997529,2.02474702632475,3.56285021971736,75.1370174192635,431664.24613435,605800,174135.75386565,40.3405552869098
"366","6073015404",215712.4983,374300,37068.09562,2678.136991,62.00277372,1231.128978,1385.005239,758.0867557,3250.184915,3587.190616,337.0057015,931.0810542,7299.38493,959.0137145,4657.267201,2082.064412,973.1229682,7337.386625,5233.330535,318.0086293,1193.024809,272.0152554,"41740","San Diego-Carlsbad-San Marcos, CA",2937.232376,5639.30927,5291.290778,1251.025272,71.3241757926311,4.33408576585672,16.2595331277095,3.70724986023208,65.6004315050679,20.894720577575,28.6470178943649,9.39469734328721,2.31514571242484,13.1382811524094,52.0849670654789,277956.339684465,374300,96343.660315535,34.6614365496768
"367","6073015405",272000,481400,64844,1780,35,1394,351,561,2438,2568,130,932,5100,403,3337,1064,1004,5108,4243,87,547,126,"41740","San Diego-Carlsbad-San Marcos, CA",2568,4103,3756,584,83.0657791699295,1.70321064996085,10.708692247455,2.46671887235709,61.9718309859155,30.0869044051543,38.228055783429,5.06230529595016,1.96629213483146,7.90196078431373,62.5883499878138,350485.6,481400,130914.4,37.3522906504575
"368","6073015406",369900,653100,103487,752,16,684,52,75,1191,1232,41,667,2186,35,1493,327,647,2186,1878,42,163,63,"41740","San Diego-Carlsbad-San Marcos, CA",1259,1803,1711,163,85.9103385178408,1.92131747483989,7.45654162854529,2.88197621225984,65.2377762893503,43.3355659745479,56.0033585222502,3.32792207792208,2.12765957446809,1.60109789569991,69.8280643372157,476634.645,653100,176465.355,37.0231910019885
"369","6073015501",191911.1877,356000,54085.52565,1760.274687,57.97478246,1448.409847,253.8900727,734.6412105,2373.069588,2503.005263,129.9356445,776.6887987,4864.010229,347.8400451,3178.702844,1277.435405,616.7753987,4925.972487,4064.334369,26.99365567,615.7208673,85.96494646,"41740","San Diego-Carlsbad-San Marcos, CA",2229.071098,3825.430861,3540.551943,744.694995,82.5082636926226,0.547986326379983,12.4994784060393,1.74513655297239,59.5906851524496,19.403367630422,32.7292887923521,5.19118542900163,3.29350770582319,7.15130167749489,58.2698048663021,247287.160910835,356000,108712.839089165,43.9621849710038
